%	Date:	2006-06-01	Time:	02:08:07
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.52800
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
4.0981E+2	2.4886E+1	3.0973E-1	2.8718E-2	1.8157E-3	1.2901E-4	2.1470E-4	3.5375E-5
4.2429E+2	2.4886E+1	2.9460E-1	2.8335E-2	1.7929E-3	1.2312E-4	2.0298E-4	3.0803E-5
4.3928E+2	2.4886E+1	2.7968E-1	2.8600E-2	1.8094E-3	1.3553E-4	1.9963E-4	3.7650E-5
4.5479E+2	2.4886E+1	2.6540E-1	2.8231E-2	1.7855E-3	1.2826E-4	2.0629E-4	3.0196E-5
4.7086E+2	2.4886E+1	2.5100E-1	2.8421E-2	1.7989E-3	1.2067E-4	1.9856E-4	4.0459E-5
4.8749E+2	2.4886E+1	2.3717E-1	2.8189E-2	1.7835E-3	1.4094E-4	1.8972E-4	3.8364E-5
5.0471E+2	2.4886E+1	2.2330E-1	2.8135E-2	1.7814E-3	1.1954E-4	1.9165E-4	3.8049E-5
5.2254E+2	2.4887E+1	2.0978E-1	2.8189E-2	1.7841E-3	1.1883E-4	1.9761E-4	4.4057E-5
5.4099E+2	2.4887E+1	1.9637E-1	2.7294E-2	1.7262E-3	1.1643E-4	2.0167E-4	4.3782E-5
5.6010E+2	2.4887E+1	1.8344E-1	2.7407E-2	1.7325E-3	1.3187E-4	2.0033E-4	4.5553E-5
5.7988E+2	2.4887E+1	1.7076E-1	2.7504E-2	1.7393E-3	1.3650E-4	1.9242E-4	4.5748E-5
6.0037E+2	2.4887E+1	1.5780E-1	2.7148E-2	1.7170E-3	1.3133E-4	1.8967E-4	4.8007E-5
6.2157E+2	2.4887E+1	1.4523E-1	2.6921E-2	1.7027E-3	1.2892E-4	1.8657E-4	5.2686E-5
6.4353E+2	2.4887E+1	1.3269E-1	2.6998E-2	1.7074E-3	1.2606E-4	1.9425E-4	3.8540E-5
6.6626E+2	2.4887E+1	1.2048E-1	2.6851E-2	1.6983E-3	1.2734E-4	1.8831E-4	4.5473E-5
6.8979E+2	2.4887E+1	1.0814E-1	2.6587E-2	1.6820E-3	1.2508E-4	1.8550E-4	3.6108E-5
7.1416E+2	2.4888E+1	9.6139E-2	2.6679E-2	1.6863E-3	1.4367E-4	1.8689E-4	3.6959E-5
7.3938E+2	2.4888E+1	8.3996E-2	2.6709E-2	1.6878E-3	1.3204E-4	1.9649E-4	5.0414E-5
7.6550E+2	2.4888E+1	7.2162E-2	2.6410E-2	1.6681E-3	1.3403E-4	1.9683E-4	5.5972E-5
7.9254E+2	2.4888E+1	6.0092E-2	2.6477E-2	1.6732E-3	1.3672E-4	1.9347E-4	3.5101E-5
8.2053E+2	2.4888E+1	4.8244E-2	2.6195E-2	1.6543E-3	1.4017E-4	1.9500E-4	4.6172E-5
8.4951E+2	2.4888E+1	3.6543E-2	2.6277E-2	1.6608E-3	1.4644E-4	1.7949E-4	4.3501E-5
8.7952E+2	2.4888E+1	2.4590E-2	2.6093E-2	1.6489E-3	1.3316E-4	1.8832E-4	5.1583E-5
9.1059E+2	2.4888E+1	1.2916E-2	2.5946E-2	1.6384E-3	1.4302E-4	1.8868E-4	5.3609E-5
9.4275E+2	2.4888E+1	1.0484E-3	2.5868E-2	1.6337E-3	1.4842E-4	1.8372E-4	4.7919E-5
9.7605E+2	2.4888E+1	-1.0991E-2	2.5795E-2	1.6289E-3	1.4053E-4	1.8979E-4	5.1817E-5
1.0105E+3	2.4888E+1	-2.2893E-2	2.5691E-2	1.6215E-3	1.4840E-4	1.8981E-4	5.0892E-5
1.0462E+3	2.4888E+1	-3.4788E-2	2.5634E-2	1.6181E-3	1.4882E-4	1.8787E-4	4.4775E-5
1.0832E+3	2.4888E+1	-4.6788E-2	2.5368E-2	1.6005E-3	1.4991E-4	1.9077E-4	4.6117E-5
1.1214E+3	2.4889E+1	-5.8937E-2	2.5489E-2	1.6093E-3	1.4783E-4	1.8451E-4	4.4786E-5
1.1610E+3	2.4889E+1	-7.1086E-2	2.5322E-2	1.5996E-3	1.4868E-4	1.7231E-4	4.8749E-5
1.2021E+3	2.4889E+1	-8.3422E-2	2.5445E-2	1.6062E-3	1.4996E-4	1.8377E-4	4.9785E-5
1.2445E+3	2.4889E+1	-9.5855E-2	2.5190E-2	1.5902E-3	1.5007E-4	1.8102E-4	4.2113E-5
1.2885E+3	2.4889E+1	-1.0850E-1	2.4996E-2	1.5771E-3	1.5027E-4	1.8375E-4	5.3078E-5
1.3340E+3	2.4889E+1	-1.2120E-1	2.5137E-2	1.5846E-3	1.7105E-4	1.7975E-4	5.1898E-5
1.3811E+3	2.4889E+1	-1.3400E-1	2.5163E-2	1.5860E-3	1.6356E-4	1.8486E-4	6.3747E-5
1.4299E+3	2.4889E+1	-1.4697E-1	2.5057E-2	1.5794E-3	1.6535E-4	1.8103E-4	6.3225E-5
1.4804E+3	2.4889E+1	-1.6024E-1	2.5097E-2	1.5809E-3	1.7090E-4	1.8583E-4	6.3626E-5
1.5327E+3	2.4889E+1	-1.7386E-1	2.4985E-2	1.5739E-3	1.7778E-4	1.7505E-4	6.9014E-5
1.5868E+3	2.4889E+1	-1.8739E-1	2.4808E-2	1.5599E-3	1.8024E-4	1.9519E-4	6.6907E-5
1.6429E+3	2.4889E+1	-2.0140E-1	2.4848E-2	1.5660E-3	1.6432E-4	1.7965E-4	6.8114E-5
1.7009E+3	2.4889E+1	-2.1541E-1	2.4743E-2	1.5589E-3	1.6798E-4	1.8403E-4	5.3104E-5
1.7610E+3	2.4889E+1	-2.2980E-1	2.4749E-2	1.5577E-3	1.8382E-4	1.7612E-4	7.0028E-5
1.8232E+3	2.4889E+1	-2.4455E-1	2.4620E-2	1.5483E-3	1.8181E-4	1.8427E-4	7.8246E-5
1.8876E+3	2.4889E+1	-2.5958E-1	2.4741E-2	1.5571E-3	1.8142E-4	1.8194E-4	6.4311E-5
1.9542E+3	2.4889E+1	-2.7496E-1	2.4624E-2	1.5484E-3	1.8559E-4	1.7983E-4	8.2860E-5
2.0233E+3	2.4889E+1	-2.9063E-1	2.4620E-2	1.5460E-3	1.8662E-4	1.9804E-4	7.9122E-5
2.0947E+3	2.4889E+1	-3.0653E-1	2.4728E-2	1.5531E-3	1.9835E-4	1.8388E-4	8.1920E-5
2.1687E+3	2.4889E+1	-3.2296E-1	2.4696E-2	1.5517E-3	1.8799E-4	1.8871E-4	8.2258E-5
2.2453E+3	2.4889E+1	-3.3983E-1	2.4727E-2	1.5525E-3	2.0284E-4	1.8376E-4	8.1868E-5
2.3246E+3	2.4889E+1	-3.5695E-1	2.4571E-2	1.5424E-3	2.0036E-4	1.8541E-4	8.3091E-5
2.4068E+3	2.4889E+1	-3.7454E-1	2.4554E-2	1.5394E-3	2.0573E-4	1.8816E-4	9.8243E-5
2.4918E+3	2.4889E+1	-3.9261E-1	2.4466E-2	1.5327E-3	2.1281E-4	1.8909E-4	9.5901E-5
2.5798E+3	2.4889E+1	-4.1123E-1	2.4297E-2	1.5225E-3	2.1274E-4	1.8351E-4	9.4850E-5
2.6709E+3	2.4889E+1	-4.3019E-1	2.4616E-2	1.5436E-3	2.1406E-4	1.7244E-4	1.0609E-4
2.7652E+3	2.4889E+1	-4.4975E-1	2.4467E-2	1.5350E-3	2.1389E-4	1.7079E-4	9.3162E-5
2.8629E+3	2.4889E+1	-4.6985E-1	2.4450E-2	1.5308E-3	2.2316E-4	1.7918E-4	1.0481E-4
2.9640E+3	2.4889E+1	-4.9040E-1	2.4450E-2	1.5283E-3	2.2710E-4	1.9485E-4	1.0523E-4
3.0687E+3	2.4889E+1	-5.1157E-1	2.4412E-2	1.5270E-3	2.3319E-4	1.8237E-4	9.7179E-5
3.1771E+3	2.4889E+1	-5.3352E-1	2.4317E-2	1.5200E-3	2.3048E-4	1.8160E-4	1.1639E-4
3.2894E+3	2.4889E+1	-5.5598E-1	2.4487E-2	1.5280E-3	2.4293E-4	1.8707E-4	1.2277E-4
3.4055E+3	2.4889E+1	-5.7900E-1	2.4471E-2	1.5269E-3	2.4597E-4	1.8184E-4	1.2480E-4
3.5258E+3	2.4889E+1	-6.0286E-1	2.4446E-2	1.5249E-3	2.4668E-4	1.8748E-4	1.1886E-4
3.6504E+3	2.4889E+1	-6.2739E-1	2.4506E-2	1.5274E-3	2.5299E-4	1.7982E-4	1.3543E-4
3.7793E+3	2.4888E+1	-6.5270E-1	2.4534E-2	1.5275E-3	2.5746E-4	1.8669E-4	1.3717E-4
3.9128E+3	2.4888E+1	-6.7860E-1	2.4447E-2	1.5214E-3	2.6345E-4	1.8382E-4	1.3451E-4
4.0510E+3	2.4888E+1	-7.0544E-1	2.4545E-2	1.5256E-3	2.7133E-4	1.8553E-4	1.4104E-4
4.1941E+3	2.4888E+1	-7.3316E-1	2.4434E-2	1.5175E-3	2.7746E-4	1.7624E-4	1.5020E-4
4.3422E+3	2.4888E+1	-7.6166E-1	2.4310E-2	1.5084E-3	2.7790E-4	1.8081E-4	1.5292E-4
4.4956E+3	2.4888E+1	-7.9100E-1	2.4336E-2	1.5089E-3	2.8640E-4	1.8096E-4	1.4973E-4
4.6544E+3	2.4888E+1	-8.2137E-1	2.4395E-2	1.5094E-3	2.9894E-4	1.6995E-4	1.7080E-4
4.8188E+3	2.4888E+1	-8.5250E-1	2.4419E-2	1.5105E-3	2.9887E-4	1.8707E-4	1.5615E-4
4.9890E+3	2.4888E+1	-8.8499E-1	2.4391E-2	1.5036E-3	3.0835E-4	1.8913E-4	1.8252E-4
5.1652E+3	2.4888E+1	-9.1828E-1	2.4534E-2	1.5155E-3	3.0802E-4	1.8409E-4	1.6625E-4
5.3477E+3	2.4888E+1	-9.5276E-1	2.4537E-2	1.5104E-3	3.1959E-4	1.9209E-4	1.8324E-4
5.5366E+3	2.4888E+1	-9.8809E-1	2.4540E-2	1.5100E-3	3.2244E-4	1.8304E-4	1.9237E-4
5.7321E+3	2.4887E+1	-1.0250E+0	2.4305E-2	1.4957E-3	3.1937E-4	1.8222E-4	1.8862E-4
5.9346E+3	2.4887E+1	-1.0630E+0	2.4444E-2	1.4976E-3	3.3944E-4	1.9133E-4	2.0276E-4
6.1442E+3	2.4887E+1	-1.1022E+0	2.4406E-2	1.4946E-3	3.3900E-4	1.8378E-4	2.1306E-4
6.3613E+3	2.4887E+1	-1.1426E+0	2.4350E-2	1.4839E-3	3.6057E-4	1.8598E-4	2.2458E-4
6.5859E+3	2.4887E+1	-1.1845E+0	2.4420E-2	1.4874E-3	3.7255E-4	1.7725E-4	2.1980E-4
6.8186E+3	2.4887E+1	-1.2277E+0	2.4301E-2	1.4838E-3	3.4354E-4	1.7186E-4	2.4056E-4
7.0594E+3	2.4887E+1	-1.2726E+0	2.4455E-2	1.4843E-3	3.6846E-4	1.8801E-4	2.5197E-4
7.3088E+3	2.4887E+1	-1.3188E+0	2.4348E-2	1.4755E-3	3.8186E-4	1.7145E-4	2.5359E-4
7.5669E+3	2.4886E+1	-1.3666E+0	2.4224E-2	1.4636E-3	3.8263E-4	1.8118E-4	2.6625E-4
7.8342E+3	2.4886E+1	-1.4160E+0	2.4139E-2	1.4581E-3	3.7645E-4	1.8239E-4	2.7302E-4
8.1109E+3	2.4886E+1	-1.4671E+0	2.4098E-2	1.4508E-3	3.8366E-4	1.7922E-4	2.8880E-4
8.3974E+3	2.4886E+1	-1.5200E+0	2.4138E-2	1.4507E-3	3.8575E-4	1.8210E-4	2.9790E-4
8.6940E+3	2.4886E+1	-1.5745E+0	2.4176E-2	1.4522E-3	3.8921E-4	1.8297E-4	2.9836E-4
9.0011E+3	2.4886E+1	-1.6310E+0	2.4130E-2	1.4470E-3	3.9171E-4	1.7516E-4	3.0997E-4
9.3191E+3	2.4886E+1	-1.6896E+0	2.4098E-2	1.4422E-3	3.9281E-4	1.8493E-4	3.1484E-4
9.6482E+3	2.4886E+1	-1.7499E+0	2.3950E-2	1.4261E-3	4.0087E-4	1.8474E-4	3.3193E-4
9.9890E+3	2.4885E+1	-1.8125E+0	2.4157E-2	1.4366E-3	4.0418E-4	1.8552E-4	3.4336E-4
1.0342E+4	2.4885E+1	-1.8772E+0	2.3754E-2	1.4111E-3	3.8733E-4	1.8011E-4	3.5635E-4
1.0707E+4	2.4885E+1	-1.9443E+0	2.3723E-2	1.3984E-3	4.0407E-4	1.8444E-4	3.7701E-4
1.1085E+4	2.4885E+1	-2.0135E+0	2.3750E-2	1.3950E-3	4.1062E-4	1.8660E-4	3.8794E-4
1.1477E+4	2.4885E+1	-2.0853E+0	2.3626E-2	1.3880E-3	3.9649E-4	1.7719E-4	4.0131E-4
1.1882E+4	2.4885E+1	-2.1597E+0	2.3596E-2	1.3824E-3	3.8723E-4	1.7701E-4	4.2211E-4
1.2302E+4	2.4885E+1	-2.2367E+0	2.3630E-2	1.3812E-3	3.8478E-4	1.8655E-4	4.3230E-4
1.2736E+4	2.4884E+1	-2.3164E+0	2.3272E-2	1.3544E-3	3.7108E-4	1.8865E-4	4.4869E-4
1.3186E+4	2.4884E+1	-2.3989E+0	2.3300E-2	1.3513E-3	3.7521E-4	1.8797E-4	4.6067E-4
