%	Date:	2006-06-01	Time:	02:54:21
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.64600
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
1.5868E+3	2.4888E+1	-1.8830E-1	2.7532E-2	2.1025E-3	2.1185E-4	3.8746E-4	9.1320E-5
1.6429E+3	2.4888E+1	-2.0238E-1	2.7658E-2	2.1120E-3	2.1963E-4	3.8701E-4	8.9332E-5
1.7009E+3	2.4889E+1	-2.1656E-1	2.7676E-2	2.1119E-3	2.2404E-4	3.9495E-4	7.9216E-5
1.7610E+3	2.4889E+1	-2.3103E-1	2.7436E-2	2.0913E-3	2.2613E-4	3.9599E-4	1.0154E-4
1.8232E+3	2.4889E+1	-2.4591E-1	2.7562E-2	2.1033E-3	2.3236E-4	3.8444E-4	9.2739E-5
1.8876E+3	2.4889E+1	-2.6085E-1	2.7420E-2	2.0918E-3	2.2281E-4	3.9016E-4	9.5908E-5
1.9542E+3	2.4889E+1	-2.7622E-1	2.7354E-2	2.0847E-3	2.2856E-4	3.9820E-4	8.6936E-5
2.0233E+3	2.4889E+1	-2.9198E-1	2.7454E-2	2.0913E-3	2.3674E-4	3.9881E-4	9.6719E-5
2.0947E+3	2.4889E+1	-3.0811E-1	2.7400E-2	2.0882E-3	2.4652E-4	3.8460E-4	1.0359E-4
2.1687E+3	2.4889E+1	-3.2453E-1	2.7386E-2	2.0856E-3	2.4593E-4	3.9345E-4	1.0254E-4
2.2453E+3	2.4889E+1	-3.4134E-1	2.7326E-2	2.0820E-3	2.5120E-4	3.8270E-4	1.0523E-4
2.3246E+3	2.4888E+1	-3.5863E-1	2.7289E-2	2.0777E-3	2.4244E-4	3.9572E-4	1.0298E-4
2.4068E+3	2.4888E+1	-3.7631E-1	2.7254E-2	2.0739E-3	2.4824E-4	3.9405E-4	1.1486E-4
