%	Date:	2006-06-01	Time:	03:31:44
%	Sampling frequency		[Hz]:	199000
%	Generator amplitude		[V]:	0.89200
%	Settle time		[s]:	0.025000
%	Settle cycles:			5
%	Integration time		[s]:	0.025000
%	Integration cycles:			5
% Freq.	Amplitude	Phase	THD	HD 2	HD 3	HD 4	HD 5
% [Hz]	[dB]	[deg]	[%]	[EU RMS]	[EU RMS]	[EU RMS]	[EU RMS]
8.6996E+2	2.4886E+1	2.7483E-2	2.6837E-2	2.6903E-3	3.0341E-4	4.4526E-4	5.9152E-5
9.0568E+2	2.4886E+1	1.3807E-2	2.6631E-2	2.6698E-3	3.0401E-4	4.3855E-4	5.6600E-5
9.4286E+2	2.4886E+1	1.4335E-4	2.6470E-2	2.6548E-3	2.9558E-4	4.3165E-4	6.8866E-5
9.8156E+2	2.4886E+1	-1.3623E-2	2.6343E-2	2.6389E-3	3.0259E-4	4.4476E-4	5.9777E-5
1.0219E+3	2.4886E+1	-2.7340E-2	2.6254E-2	2.6283E-3	3.1476E-4	4.4460E-4	5.7283E-5
1.0638E+3	2.4886E+1	-4.1254E-2	2.6169E-2	2.6208E-3	3.1939E-4	4.3268E-4	5.8659E-5
1.1075E+3	2.4887E+1	-5.5243E-2	2.5976E-2	2.5996E-3	3.3038E-4	4.3063E-4	5.7400E-5
1.1530E+3	2.4887E+1	-6.9210E-2	2.6048E-2	2.6041E-3	3.4291E-4	4.3900E-4	6.1724E-5
1.2003E+3	2.4887E+1	-8.3505E-2	2.5722E-2	2.5719E-3	3.3492E-4	4.3533E-4	5.3225E-5
1.2496E+3	2.4887E+1	-9.7867E-2	2.5636E-2	2.5605E-3	3.4227E-4	4.4245E-4	6.2316E-5
1.3009E+3	2.4887E+1	-1.1244E-1	2.5629E-2	2.5620E-3	3.3804E-4	4.3327E-4	5.6872E-5
1.3543E+3	2.4887E+1	-1.2718E-1	2.5563E-2	2.5524E-3	3.5379E-4	4.3722E-4	5.5086E-5
1.4099E+3	2.4887E+1	-1.4223E-1	2.5377E-2	2.5333E-3	3.5141E-4	4.3654E-4	5.5810E-5
1.4677E+3	2.4887E+1	-1.5757E-1	2.5326E-2	2.5270E-3	3.6074E-4	4.3469E-4	5.4629E-5
1.5280E+3	2.4887E+1	-1.7301E-1	2.5255E-2	2.5183E-3	3.7409E-4	4.2996E-4	5.9373E-5
1.5907E+3	2.4887E+1	-1.8890E-1	2.5353E-2	2.5282E-3	3.7474E-4	4.3200E-4	5.3346E-5
1.6560E+3	2.4887E+1	-2.0505E-1	2.5210E-2	2.5127E-3	3.7877E-4	4.3132E-4	5.9033E-5
1.7240E+3	2.4887E+1	-2.2156E-1	2.5228E-2	2.5106E-3	3.9824E-4	4.3652E-4	6.1378E-5
